,kd_sekolah,kurikulum,daerah_khusus,wilayah_bagian,jenis_wilayah,status_wilayah,proporsi_pendidik_min_s1,proporsi_pendidik_sertifikasi,jumlah_peserta_didik,jumlah_pendidik,rasio_pendidik_peserta_didik,jumlah_r_kelas,ketersediaan_internet,ketersediaan_listrik,jumlah_komp_milik,jumlah_perpus,jumlah_rombel,jumlah_siswa_rombel,jumlah_siswa_penerima_PIP,rasio_siswa_penerima_PIP,kd_siswa_an,Apakah kamu perempuan atau laki-laki?,Ada berapa keluarga yang tinggal bersama di rumahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ayahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ibumu?,Apa pekerjaan ayahmu?,Apa pekerjaan ibumu?,Kepemilikan Meja belajar di rumah,Kamar tidur untuk dirimu sendiri (tidak berbagi dengan saudara atau orang lain),Tempat belajar yang tenang di rumah,Listrik dan lampu untuk belajar di rumah pada malam hari,"Komputer, laptop, atau tablet yang bisa kamu pakai untuk keperluan belajar atau tugas sekolah",Kepemilikan perangkat lunak (software atau program komputer) pendidikan,Sambungan ke internet di rumah,"Kepemilikan alat baca buku digital (seperti Kindle, Kobo, dll)","Kepemilikan buku-buku fiksi/sastra seperti novel, kumpulan cerpen, atau kumpulan puisi",Kepemilikan buku-buku tentang sains atau teknologi,"Kepemilikan buku-buku tentang seni, musik, atau desain","Kepemilikan buku-buku tentang bahasa, termasuk kamus",Kepemilikan buku-buku yang bisa membantumu mengerjakan tugas-tugas sekolah,Kepemilikan televisi layar datar,Kepemilikan mobil,Kepemilikan Pendingin Ruangan (AC),"Kepemilikan telepon seluler (handphone) dengan akses internet (misal, smartphone)",Kepemilikan komputer tablet (Tab/iPad),Kpemilikan karya-karya seni (misal: lukisan/patung seni),kelas_nilai_AN
45040,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-285-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),Sarjana (S1),"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Tidak ada,Tidak ada,Tidak ada,Dua,Tidak ada,Tidak ada,cukup
45041,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-294-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,Sarjana (S1),Perwira militer (TNI/tentara) atau polisi (Polri),"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Tidak ada,Satu,Tiga atau lebih,Tiga atau lebih,Tidak ada,Dua,tinggi
45043,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-312-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,Sarjana (S1),"Manajer atau pemimpin/kepala/pejabat di kantor pemerintah, perusahaan BUMN, atau perusahaan swasta.","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Dua,Satu,Tiga atau lebih,Satu,Satu,Dua,cukup
45044,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-329-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,Anggota militer (TNI/tentara) atau polisi (Polri),"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Dua,Tiga atau lebih,Tidak ada,Tiga atau lebih,tinggi
45045,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-338-24,Perempuan,Keluargaku bersama satu keluarga lain,SMA/SMK,SMA/SMK,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Dua,cukup
45046,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-347-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),Sarjana (S1),"Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Tiga atau lebih,Satu,Tiga atau lebih,cukup
45047,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-356-24,Perempuan,Keluargaku bersama satu keluarga lain,SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Satu,Satu,Dua,tinggi
45050,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-383-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,Perwira militer (TNI/tentara) atau polisi (Polri),"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Dua,Satu,Dua,Tiga atau lebih,Tidak ada,Satu,tinggi
45051,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-392-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,Sarjana (S1),"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)",Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tidak ada,Satu,Tidak ada,Satu,cukup
45053,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-418-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SD,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Satu,cukup
45054,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-427-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SD,Tidak tahu.,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Tidak ada,Satu,Tidak ada,Dua,Tidak ada,Tidak ada,cukup
45055,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-436-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,Anggota militer (TNI/tentara) atau polisi (Polri),"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Dua,Tidak ada,Dua,Tiga atau lebih,Tidak ada,Tidak ada,cukup
45056,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-445-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SD,SD,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira lebih dari 100 buku,Kira-kira lebih dari 100 buku,Satu,Satu,Tidak ada,Tiga atau lebih,Satu,Tiga atau lebih,cukup
45057,5100401,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,97.8260869565217,32.6086956521739,760.0,46.0,16.52173913043478,23.0,Ada,Ada,6.0,1.0,23.0,243.0,180.0,23.6842105263158,5100401-454-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Master (S2),Sarjana (S1),"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
45065,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-036-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
45066,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-045-24,Perempuan,Keluargaku bersama satu keluarga lain,SMP,SMP,Tidak tahu.,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
45067,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-054-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira lebih dari 100 buku,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Kira-kira 11-25 buku,Tidak ada,Satu,Tidak ada,Satu,Satu,Tidak ada,Tiga atau lebih,rendah
45070,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-089-24,Laki-laki,Keluargaku bersama satu keluarga lain,SD,SD,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Tidak tahu.,Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Satu,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
45071,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-098-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SD,SMP,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)",Tidak tahu.,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,rendah
45072,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-107-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,Master (S2),"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)",Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tiga atau lebih,Satu,Tidak ada,Satu,cukup
45073,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-116-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SD,SD,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,cukup
45074,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-125-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,Tidak tahu.,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Satu,Tidak ada,Tidak ada,Tidak ada,cukup
45077,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-152-24,Laki-laki,Keluargaku bersama satu keluarga lain,Tidak Tahu,Tidak Tahu,Tidak tahu.,Tidak tahu.,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
45078,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-169-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),"Diploma (D1, D2, atau D3)","Diploma (D1, D2, atau D3)",Tidak tahu.,Tidak tahu.,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Satu,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
45079,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-178-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,SMP,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Pemilik perusahaan besar (seperti pabrik besar, restoran besar, toko dengan banyak cabang, dll.",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Tiga atau lebih,Satu,Tidak ada,cukup
45080,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-187-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SMP,"Tenaga pemasaran (seperti sales, marketing)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,rendah
45083,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-214-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SD,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,cukup
45085,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-232-24,Laki-laki,Keluargaku bersama satu keluarga lain,SMA/SMK,SMA/SMK,Tidak tahu.,Tidak tahu.,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Dua,Tiga atau lebih,Tidak ada,Satu,rendah
45086,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-249-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Doktor (S3),SD,"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Tenaga pemasaran (seperti sales, marketing)",Ada,Ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Tidak ada,Satu,Dua,Tiga atau lebih,Tiga atau lebih,Tiga atau lebih,Tiga atau lebih,rendah
45087,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-258-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,Tidak tahu.,Tidak tahu.,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,rendah
45088,5100412,Kurikulum Merdeka,Tidak,Indonesia Timur,KABUPATEN,URBAN,95.8333333333333,33.3333333333333,244.0,24.0,10.16666666666667,9.0,Ada,Ada,7.0,1.0,9.0,93.0,85.0,34.8360655737705,5100412-267-24,Laki-laki,Keluargaku bersama satu keluarga lain,Doktor (S3),Master (S2),Anggota militer (TNI/tentara) atau polisi (Polri),"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 26-100 buku,Kira-kira lebih dari 100 buku,Tidak ada,Satu,Dua,Tiga atau lebih,Dua,Satu,rendah
